Frame,Class,Confidence,X1,Y1,X2,Y2
871,antenna,0.55,277,212,298,272
871,antenna,0.43,369,128,398,194
871,antenna,0.37,330,171,351,232
871,antenna,0.33,306,101,328,174
872,antenna,0.57,277,212,298,272
872,antenna,0.40,373,131,398,194
872,antenna,0.38,331,172,350,231
872,antenna,0.31,308,101,328,173
873,antenna,0.56,276,212,298,272
873,antenna,0.41,373,132,399,195
873,antenna,0.36,330,172,350,232
874,antenna,0.57,276,212,298,273
874,antenna,0.42,373,131,399,195
874,antenna,0.37,330,172,350,232
875,antenna,0.57,276,212,297,272
875,antenna,0.44,373,132,399,196
875,antenna,0.38,330,172,349,232
876,antenna,0.56,275,212,296,273
876,antenna,0.45,373,132,399,197
876,antenna,0.38,328,173,351,232
877,antenna,0.54,275,213,296,273
877,antenna,0.45,373,133,399,197
877,antenna,0.39,329,173,350,232
877,antenna,0.31,307,103,330,174
878,antenna,0.53,276,214,295,273
878,antenna,0.45,373,134,399,197
878,antenna,0.41,329,174,350,231
878,antenna,0.35,307,104,330,174
879,antenna,0.47,275,214,295,272
879,antenna,0.45,372,133,399,197
879,antenna,0.41,329,174,350,233
879,antenna,0.34,307,104,330,174
880,antenna,0.46,373,132,399,198
880,antenna,0.44,274,215,294,271
880,antenna,0.41,328,173,349,233
880,antenna,0.32,307,104,330,175
881,antenna,0.47,373,133,398,198
881,antenna,0.47,274,215,294,271
881,antenna,0.43,328,173,349,233
881,antenna,0.31,307,104,330,175
882,antenna,0.47,370,131,397,199
882,antenna,0.44,274,215,294,270
882,antenna,0.40,328,173,349,233
883,antenna,0.48,370,131,397,199
883,antenna,0.42,273,215,293,270
883,antenna,0.41,327,174,349,233
883,antenna,0.34,245,209,268,265
884,antenna,0.49,370,133,397,199
884,antenna,0.47,326,173,348,233
884,antenna,0.43,273,215,293,270
884,antenna,0.41,244,209,267,265
884,antenna,0.30,308,104,332,177
885,antenna,0.50,370,132,397,200
885,antenna,0.46,326,172,348,234
885,antenna,0.40,244,210,267,265
885,antenna,0.39,272,215,292,270
886,antenna,0.50,371,132,397,199
886,antenna,0.48,271,214,291,272
886,antenna,0.46,326,173,347,234
886,antenna,0.42,244,210,266,265
886,antenna,0.33,308,105,332,179
887,antenna,0.50,370,132,397,200
887,antenna,0.49,269,214,290,271
887,antenna,0.43,326,173,347,234
887,antenna,0.35,242,209,265,267
887,antenna,0.33,307,105,332,179
888,antenna,0.49,370,131,397,201
888,antenna,0.49,268,214,290,272
888,antenna,0.40,325,175,346,234
888,antenna,0.34,241,208,265,266
888,antenna,0.34,307,105,331,178
889,antenna,0.51,267,214,290,272
889,antenna,0.47,371,133,396,201
889,antenna,0.42,325,175,345,233
889,antenna,0.40,241,209,265,266
889,antenna,0.36,308,105,332,178
890,antenna,0.46,371,132,396,201
890,antenna,0.44,266,214,289,273
890,antenna,0.42,325,176,345,233
890,antenna,0.35,240,208,264,265
890,antenna,0.35,307,106,331,179
891,antenna,0.45,371,132,396,202
891,antenna,0.43,266,214,289,273
891,antenna,0.42,325,176,345,234
891,antenna,0.35,307,106,331,179
891,antenna,0.34,239,208,263,265
892,antenna,0.47,324,176,344,233
892,antenna,0.44,371,132,396,202
892,antenna,0.41,266,214,289,273
892,antenna,0.40,239,208,263,264
892,antenna,0.36,307,105,331,179
893,antenna,0.48,324,176,344,234
893,antenna,0.47,371,131,396,202
893,antenna,0.37,238,208,262,264
893,antenna,0.35,307,105,331,179
893,antenna,0.31,266,214,288,273
894,antenna,0.50,322,176,344,235
894,antenna,0.48,371,131,396,203
894,antenna,0.39,238,208,262,263
894,antenna,0.34,307,106,331,179
895,antenna,0.52,322,176,344,234
895,antenna,0.48,371,132,396,202
895,antenna,0.46,237,207,261,263
895,antenna,0.34,307,105,332,179
895,antenna,0.34,264,214,287,271
896,antenna,0.50,321,176,344,235
896,antenna,0.49,370,132,396,203
896,antenna,0.46,237,207,261,263
896,antenna,0.33,307,105,331,179
896,antenna,0.31,264,215,286,271
897,antenna,0.48,370,132,396,203
897,antenna,0.46,321,176,343,235
897,antenna,0.42,237,207,261,263
897,antenna,0.34,307,105,331,179
898,antenna,0.48,370,133,395,203
898,antenna,0.48,321,176,342,235
898,antenna,0.41,236,206,261,264
898,antenna,0.36,307,105,331,180
898,antenna,0.32,262,214,286,270
899,antenna,0.48,370,132,395,204
899,antenna,0.47,321,176,342,235
899,antenna,0.37,236,206,260,262
899,antenna,0.37,307,105,331,179
899,antenna,0.31,261,213,284,272
900,antenna,0.48,370,133,395,204
900,antenna,0.47,321,176,342,235
900,antenna,0.39,235,206,260,262
900,antenna,0.39,261,213,283,272
900,antenna,0.36,307,105,331,178
901,antenna,0.50,370,133,395,204
901,antenna,0.48,235,205,260,263
901,antenna,0.46,321,177,341,235
901,antenna,0.41,261,214,282,272
901,antenna,0.35,307,105,331,177
902,antenna,0.49,370,133,395,205
902,antenna,0.43,320,177,341,235
902,antenna,0.38,259,214,282,272
902,antenna,0.36,234,205,260,262
902,antenna,0.32,306,105,331,178
903,antenna,0.49,370,134,395,205
903,antenna,0.40,320,177,341,235
903,antenna,0.35,259,214,282,272
903,antenna,0.31,306,105,331,177
904,antenna,0.49,370,135,395,205
904,antenna,0.41,320,177,340,235
904,antenna,0.38,258,214,282,272
904,antenna,0.32,306,105,331,177
905,antenna,0.49,370,134,395,206
905,antenna,0.40,319,177,340,235
905,antenna,0.32,257,214,282,272
905,antenna,0.30,306,105,331,178
906,antenna,0.47,370,136,395,205
906,antenna,0.42,317,177,341,237
906,antenna,0.30,306,105,331,178
907,antenna,0.47,371,137,395,205
907,antenna,0.43,317,177,339,237
907,antenna,0.31,306,105,331,178
908,antenna,0.47,370,136,395,205
908,antenna,0.42,317,177,339,237
908,antenna,0.30,306,105,332,178
909,antenna,0.47,370,137,395,205
909,antenna,0.40,316,178,339,237
910,antenna,0.47,371,137,395,205
910,antenna,0.38,316,178,338,236
910,antenna,0.31,306,105,332,178
911,antenna,0.46,371,136,395,205
911,antenna,0.37,315,178,338,237
911,antenna,0.30,306,105,332,176
912,antenna,0.46,371,136,395,205
912,antenna,0.38,316,177,337,237
912,antenna,0.32,306,105,332,175
913,antenna,0.45,372,137,395,205
913,antenna,0.37,316,177,336,236
913,antenna,0.34,306,105,332,175
914,antenna,0.45,372,136,395,205
914,antenna,0.38,316,177,337,237
914,antenna,0.32,307,105,332,175
915,antenna,0.45,371,136,395,206
915,antenna,0.38,315,177,337,237
916,antenna,0.45,372,136,395,206
916,antenna,0.41,315,177,337,237
916,antenna,0.33,231,133,258,203
916,antenna,0.33,308,105,332,174
916,antenna,0.32,247,209,277,271
917,antenna,0.45,372,136,395,206
917,antenna,0.38,315,177,336,237
917,antenna,0.33,231,133,258,203
917,antenna,0.31,308,105,332,174
918,antenna,0.44,372,136,395,206
918,antenna,0.37,314,177,336,236
918,antenna,0.32,231,134,258,203
919,antenna,0.45,372,136,395,206
919,antenna,0.40,314,177,336,236
919,antenna,0.34,231,133,259,203
920,antenna,0.45,372,136,395,206
920,antenna,0.36,313,176,336,235
920,antenna,0.34,230,134,260,203
921,antenna,0.45,372,135,395,206
921,antenna,0.36,312,177,336,235
921,antenna,0.33,230,133,261,204
922,antenna,0.46,372,136,395,206
922,antenna,0.40,312,177,336,234
922,antenna,0.35,230,133,261,204
923,antenna,0.46,372,135,395,206
923,antenna,0.37,312,176,336,235
923,antenna,0.33,229,132,261,204
924,antenna,0.47,372,135,395,206
924,antenna,0.37,311,176,336,234
924,antenna,0.33,229,131,260,206
925,antenna,0.48,372,136,395,206
925,antenna,0.37,312,176,335,234
925,antenna,0.33,229,130,261,206
925,antenna,0.32,307,103,334,171
926,antenna,0.48,372,136,395,206
926,antenna,0.33,229,129,261,207
926,antenna,0.33,312,176,335,234
927,antenna,0.48,372,136,395,206
927,antenna,0.37,228,128,261,207
927,antenna,0.32,312,175,334,234
928,antenna,0.48,372,136,395,206
928,antenna,0.37,229,127,259,209
928,antenna,0.33,312,175,334,234
929,antenna,0.47,372,136,395,206
929,antenna,0.37,228,127,260,212
930,antenna,0.47,372,136,395,207
930,antenna,0.39,228,127,260,210
931,antenna,0.47,372,136,395,207
931,antenna,0.40,229,127,260,208
932,antenna,0.47,372,136,395,207
932,antenna,0.39,228,127,261,210
933,antenna,0.47,372,135,395,207
933,antenna,0.40,228,127,261,208
934,antenna,0.47,372,135,395,207
934,antenna,0.41,229,127,261,206
935,antenna,0.47,372,135,395,207
935,antenna,0.41,229,127,261,207
936,antenna,0.47,372,135,395,208
936,antenna,0.40,229,127,261,209
936,antenna,0.33,309,172,330,234
936,antenna,0.30,219,191,246,253
937,antenna,0.47,372,135,395,208
937,antenna,0.38,229,127,261,211
937,antenna,0.37,310,172,330,234
937,antenna,0.35,219,190,246,251
938,antenna,0.47,372,135,395,208
938,antenna,0.39,229,126,262,208
938,antenna,0.35,309,173,330,235
939,antenna,0.47,372,135,395,208
939,antenna,0.40,229,126,262,207
939,antenna,0.31,309,172,330,235
940,antenna,0.47,372,135,395,208
940,antenna,0.38,229,126,262,207
940,antenna,0.33,309,173,330,234
941,antenna,0.46,372,136,395,208
941,antenna,0.37,229,126,262,207
941,antenna,0.36,309,173,330,234
942,antenna,0.46,372,136,395,208
942,antenna,0.37,309,173,329,234
942,antenna,0.37,228,125,264,206
943,antenna,0.46,372,136,395,208
943,antenna,0.37,228,126,264,203
943,antenna,0.36,309,173,329,232
944,antenna,0.46,372,136,395,209
944,antenna,0.37,227,126,264,203
944,antenna,0.36,308,172,330,232
945,antenna,0.46,372,137,395,209
945,antenna,0.37,307,173,330,232
945,antenna,0.36,227,125,263,202
946,antenna,0.47,372,137,395,209
946,antenna,0.38,307,173,330,232
946,antenna,0.37,227,124,263,201
947,antenna,0.46,372,136,395,209
947,antenna,0.36,306,172,330,231
947,antenna,0.35,227,123,263,201
948,antenna,0.47,372,138,395,209
948,antenna,0.34,306,172,330,231
948,antenna,0.34,227,122,264,201
949,antenna,0.47,372,138,395,209
949,antenna,0.35,306,172,329,231
949,antenna,0.33,226,121,265,202
950,antenna,0.47,372,137,395,209
950,antenna,0.34,306,172,328,231
950,antenna,0.31,226,120,265,203
951,antenna,0.46,372,137,395,209
951,antenna,0.32,305,172,328,230
951,antenna,0.31,226,120,265,201
952,antenna,0.45,372,137,395,209
952,antenna,0.36,305,172,328,230
952,antenna,0.34,227,118,264,200
953,antenna,0.45,372,136,395,209
953,antenna,0.34,226,119,264,194
953,antenna,0.32,305,171,327,230
954,antenna,0.44,372,136,394,209
954,antenna,0.35,226,119,264,193
954,antenna,0.32,305,171,327,230
955,antenna,0.44,372,135,394,209
955,antenna,0.38,226,118,263,194
955,antenna,0.31,228,191,259,257
955,antenna,0.30,305,171,327,229
956,antenna,0.44,372,135,394,209
956,antenna,0.36,226,117,264,193
957,antenna,0.43,372,134,395,209
957,antenna,0.34,225,117,265,192
957,antenna,0.30,305,169,327,231
958,antenna,0.44,372,134,394,209
958,antenna,0.35,226,117,264,191
958,antenna,0.32,305,170,326,230
959,antenna,0.43,372,133,395,209
959,antenna,0.35,225,116,264,191
960,antenna,0.43,372,133,395,209
960,antenna,0.35,226,116,264,190
961,antenna,0.44,372,134,395,209
961,antenna,0.38,228,188,258,253
961,antenna,0.35,226,116,265,189
962,antenna,0.43,372,133,395,209
962,antenna,0.33,226,116,265,190
963,antenna,0.43,373,132,395,209
963,antenna,0.34,226,115,266,190
964,antenna,0.44,373,133,395,209
964,antenna,0.33,226,114,266,189
965,antenna,0.42,373,131,395,209
965,antenna,0.31,226,113,266,189
966,antenna,0.43,372,129,396,209
966,antenna,0.30,226,112,266,189
967,antenna,0.44,372,129,396,209
967,antenna,0.34,226,111,265,188
968,antenna,0.45,372,128,396,208
968,antenna,0.35,216,179,255,250
968,antenna,0.32,226,110,266,188
969,antenna,0.46,372,127,396,208
969,antenna,0.37,216,179,255,249
969,antenna,0.33,226,110,266,188
970,antenna,0.47,372,127,396,208
970,antenna,0.39,216,179,255,248
970,antenna,0.36,226,108,266,189
971,antenna,0.48,372,127,397,208
971,antenna,0.37,215,178,254,248
971,antenna,0.34,226,106,266,191
971,antenna,0.32,316,88,344,168
972,antenna,0.50,372,126,397,208
972,antenna,0.37,317,88,343,169
972,antenna,0.35,216,178,254,248
972,antenna,0.34,226,106,267,190
973,antenna,0.50,372,126,396,208
973,antenna,0.39,217,177,253,246
973,antenna,0.39,318,88,343,169
973,antenna,0.31,226,108,266,185
974,antenna,0.51,372,125,397,208
974,antenna,0.38,317,87,344,168
974,antenna,0.34,217,176,253,246
974,antenna,0.32,226,107,267,184
975,antenna,0.49,372,125,396,207
975,antenna,0.36,226,106,267,185
975,antenna,0.35,217,175,253,246
975,antenna,0.34,317,87,344,167
976,antenna,0.49,372,126,396,207
976,antenna,0.39,218,175,252,244
976,antenna,0.38,226,104,267,184
976,antenna,0.38,317,87,344,164
977,antenna,0.49,372,126,396,207
977,antenna,0.39,227,103,270,183
977,antenna,0.37,317,86,344,164
977,antenna,0.31,217,175,251,244
978,antenna,0.50,372,125,396,207
978,antenna,0.42,228,102,270,183
978,antenna,0.38,317,87,344,163
978,antenna,0.34,217,173,251,242
979,antenna,0.49,372,126,396,207
979,antenna,0.45,228,102,270,182
979,antenna,0.41,317,86,345,162
979,antenna,0.34,218,172,250,241
980,antenna,0.49,371,125,396,207
980,antenna,0.46,227,101,271,182
980,antenna,0.39,317,86,345,162
980,antenna,0.32,218,171,249,241
981,antenna,0.48,371,125,396,207
981,antenna,0.48,227,100,271,182
981,antenna,0.36,317,86,345,159
981,antenna,0.33,218,171,248,241
982,antenna,0.48,371,125,396,207
982,antenna,0.46,227,99,271,182
982,antenna,0.37,317,85,344,158
982,antenna,0.35,217,170,248,240
983,antenna,0.48,371,125,396,207
983,antenna,0.46,227,99,271,182
983,antenna,0.36,317,85,345,159
983,antenna,0.33,217,169,248,240
984,antenna,0.48,371,125,396,207
984,antenna,0.44,227,98,270,181
984,antenna,0.35,318,85,344,159
984,antenna,0.34,217,169,247,239
985,antenna,0.49,371,126,395,207
985,antenna,0.45,225,99,266,180
985,antenna,0.35,318,84,344,158
985,antenna,0.34,210,167,245,238
986,antenna,0.49,370,127,395,207
986,antenna,0.43,225,98,266,178
986,antenna,0.33,317,85,344,158
986,antenna,0.32,208,167,247,240
987,antenna,0.48,370,127,395,207
987,antenna,0.42,227,96,271,179
987,antenna,0.38,208,166,247,239
987,antenna,0.36,317,84,344,158
988,antenna,0.49,370,128,395,207
988,antenna,0.44,228,95,271,179
988,antenna,0.43,208,167,246,238
988,antenna,0.39,317,84,344,158
988,antenna,0.30,224,97,259,176
989,antenna,0.47,370,128,394,207
989,antenna,0.44,228,95,271,179
989,antenna,0.41,209,166,244,237
989,antenna,0.38,318,83,344,157
990,antenna,0.46,369,129,394,207
990,antenna,0.45,227,94,271,179
990,antenna,0.41,209,164,244,236
990,antenna,0.37,318,83,344,157
991,antenna,0.46,227,94,271,178
991,antenna,0.46,369,131,394,207
991,antenna,0.36,317,82,344,156
991,antenna,0.36,207,162,244,235
991,antenna,0.31,224,95,259,175
992,antenna,0.45,368,132,394,206
992,antenna,0.45,227,94,270,177
992,antenna,0.34,292,154,315,223
992,antenna,0.34,318,82,343,157
992,antenna,0.33,225,94,259,176
993,antenna,0.48,227,92,270,177
993,antenna,0.44,368,137,393,206
993,antenna,0.33,292,154,314,222
993,antenna,0.31,318,82,344,157
994,antenna,0.46,226,92,270,178
994,antenna,0.44,366,136,393,207
994,antenna,0.39,291,153,314,222
994,antenna,0.33,318,81,344,159
995,antenna,0.46,366,135,393,207
995,antenna,0.43,226,92,269,178
995,antenna,0.37,291,153,313,221
995,antenna,0.35,318,81,344,159
996,antenna,0.47,226,91,269,178
996,antenna,0.46,366,131,393,207
996,antenna,0.37,290,152,314,220
996,antenna,0.35,316,80,344,159
997,antenna,0.48,365,130,392,207
997,antenna,0.44,226,89,268,179
997,antenna,0.42,289,151,314,220
997,antenna,0.37,316,79,345,160
998,antenna,0.50,365,131,391,207
998,antenna,0.49,289,151,313,219
998,antenna,0.40,225,89,270,182
998,antenna,0.38,317,80,344,160
998,antenna,0.32,197,153,242,232
999,antenna,0.50,365,131,392,207
999,antenna,0.45,225,88,270,181
999,antenna,0.44,289,152,312,218
999,antenna,0.38,315,78,344,159
1000,antenna,0.50,365,131,392,207
1000,antenna,0.48,225,88,269,181
1000,antenna,0.48,289,152,312,217
1000,antenna,0.40,316,79,344,162
1000,antenna,0.34,197,151,238,230
1001,antenna,0.51,365,131,391,207
1001,antenna,0.48,226,89,268,180
1001,antenna,0.46,289,153,311,218
1001,antenna,0.43,316,79,344,162
1001,antenna,0.37,198,150,238,231
1002,antenna,0.50,364,130,391,207
1002,antenna,0.49,226,89,268,178
1002,antenna,0.43,288,151,311,218
1002,antenna,0.42,317,79,344,163
1002,antenna,0.33,196,149,238,231
1003,antenna,0.51,364,129,391,208
1003,antenna,0.49,225,89,268,178
1003,antenna,0.44,287,150,310,218
1003,antenna,0.43,317,79,344,163
1004,antenna,0.51,364,130,390,208
1004,antenna,0.47,225,89,268,178
1004,antenna,0.44,286,147,309,219
1004,antenna,0.43,317,79,343,163
1004,antenna,0.32,196,150,239,229
1005,antenna,0.50,364,130,390,207
1005,antenna,0.47,286,146,308,219
1005,antenna,0.45,225,87,269,179
1005,antenna,0.41,317,79,343,163
1005,antenna,0.34,195,147,240,229
1006,antenna,0.50,363,130,389,207
1006,antenna,0.49,286,146,308,219
1006,antenna,0.47,225,88,269,178
1006,antenna,0.40,316,78,343,162
1006,antenna,0.32,195,147,240,230
1007,antenna,0.51,364,128,389,207
1007,antenna,0.50,286,147,307,218
1007,antenna,0.48,225,87,268,179
1007,antenna,0.42,316,78,343,161
1007,antenna,0.35,196,147,237,230
1008,antenna,0.52,363,128,388,207
1008,antenna,0.51,285,146,307,218
1008,antenna,0.47,224,86,268,177
1008,antenna,0.40,315,78,343,159
1009,antenna,0.53,362,128,388,207
1009,antenna,0.49,285,146,307,218
1009,antenna,0.49,224,85,268,177
1009,antenna,0.42,316,78,342,162
1010,antenna,0.54,362,127,388,207
1010,antenna,0.50,284,147,307,217
1010,antenna,0.50,222,86,265,176
1010,antenna,0.43,316,78,342,161
1011,antenna,0.53,362,125,388,208
1011,antenna,0.51,283,145,307,217
1011,antenna,0.49,222,85,265,175
1011,antenna,0.41,316,78,342,162
1012,antenna,0.54,281,143,307,218
1012,antenna,0.54,361,128,388,208
1012,antenna,0.48,222,86,265,175
1012,antenna,0.41,317,78,341,163
1013,antenna,0.55,281,143,307,217
1013,antenna,0.54,360,127,387,207
1013,antenna,0.47,222,85,265,176
1013,antenna,0.41,317,78,341,163
1014,antenna,0.54,280,142,306,218
1014,antenna,0.53,360,127,388,208
1014,antenna,0.47,222,84,266,176
1014,antenna,0.39,317,78,342,163
1015,antenna,0.53,280,142,306,217
1015,antenna,0.53,359,126,388,208
1015,antenna,0.44,221,84,266,176
1015,antenna,0.38,317,78,341,163
1016,antenna,0.52,280,142,305,217
1016,antenna,0.52,358,126,388,207
1016,antenna,0.49,222,84,266,176
1016,antenna,0.40,317,78,341,163
1017,antenna,0.51,358,126,388,208
1017,antenna,0.51,280,143,304,216
1017,antenna,0.49,222,84,266,176
1017,antenna,0.38,317,77,342,158
1018,antenna,0.51,279,142,304,216
1018,antenna,0.50,221,83,265,175
1018,antenna,0.48,358,124,388,208
1018,antenna,0.38,316,77,342,157
1018,antenna,0.32,191,139,229,228
1019,antenna,0.51,221,82,265,175
1019,antenna,0.51,279,142,304,216
1019,antenna,0.47,357,126,387,206
1019,antenna,0.39,316,77,342,156
1019,antenna,0.38,190,137,231,226
1020,antenna,0.56,221,81,264,174
1020,antenna,0.51,279,142,303,216
1020,antenna,0.46,357,126,387,206
1020,antenna,0.36,316,77,342,157
1020,antenna,0.35,190,137,231,226
1021,antenna,0.56,221,81,265,175
1021,antenna,0.52,278,142,303,216
